Craig Bolotin,99,5871603,Light It Up,http://www.imdb.com/title/tt0172726,English,USA,13000000,1999,6
Mark Christopher,121,16574731,54,http://www.imdb.com/title/tt0120577,English,USA,13000000,1998,5.8
Blair Hayes,84,5002310,Bubble Boy,http://www.imdb.com/title/tt0258470,English,USA,13000000,2001,5.6
Jez Butterworth,93,4919896,Birthday Girl,http://www.imdb.com/title/tt0188453,English,UK,13000000,2001,6.1
Jon Lucas,93,25675765,21 & Over,http://www.imdb.com/title/tt1711425,English,USA,13000000,2013,5.9
Olivier Assayas,120,4857376,"Paris, je t'aime",http://www.imdb.com/title/tt0401711,French,France,13000000,2006,7.3
Rod Lurie,112,3169424,Resurrecting the Champ,http://www.imdb.com/title/tt0416185,English,USA,13000000,2007,6.8
Paul Weitz,107,18004225,Admission,http://www.imdb.com/title/tt1814621,English,USA,13000000,2013,5.7
Patrice Leconte,112,3058380,The Widow of Saint-Pierre,http://www.imdb.com/title/tt0191636,French,France,100000000,2000,7.3
Atom Egoyan,96,3074838,Chloe,http://www.imdb.com/title/tt1352824,English,USA,11000000,2009,6.3
Paul Mazursky,91,2104000,Faithful,http://www.imdb.com/title/tt0116269,English,USA,13000000,1996,5.9
Jim Sheridan,105,28501651,Brothers,http://www.imdb.com/title/tt0765010,English,USA,26000000,2009,7.1
Sidney Lumet,125,1172769,Find Me Guilty,http://www.imdb.com/title/tt0419749,English,Germany,13000000,2006,7.1
Stephen Chbosky,102,17738570,The Perks of Being a Wallflower,http://www.imdb.com/title/tt1659337,English,USA,13000000,2012,8
Jon Hess,87,1200000,Excessive Force,http://www.imdb.com/title/tt0104215,English,USA,3000000,1993,5.1
Douglas McGrath,118,1150403,Infamous,http://www.imdb.com/title/tt0420609,English,USA,13000000,2006,7.1
Michael Winterbottom,115,403932,The Claim,http://www.imdb.com/title/tt0218378,English,UK,20000000,2000,6.5
Mark Neveldine,91,1712111,The Vatican Tapes,http://www.imdb.com/title/tt1524575,English,USA,8495000,2015,4.5
Joe Cornish,88,1024175,Attack the Block,http://www.imdb.com/title/tt1478964,English,UK,13000000,2011,6.6
Angelina Jolie Pitt,127,301305,In the Land of Blood and Honey,http://www.imdb.com/title/tt1714209,Bosnian,USA,13000000,2011,4.3
Brad Anderson,94,51872378,The Call,http://www.imdb.com/title/tt1911644,English,USA,13000000,2013,6.7
John H. Lee,115,31662,Operation Chromite,http://www.imdb.com/title/tt4939066,English,South Korea,12620000,2016,6.8
John Stainton,90,28399192,The Crocodile Hunter: Collision Course,http://www.imdb.com/title/tt0305396,English,Australia,13000000,2002,5.4
Glenn Ficarra,102,2035566,I Love You Phillip Morris,http://www.imdb.com/title/tt1045772,English,France,13000000,2009,6.6
Jean-Jacques Annaud,100,,Quest for Fire,http://www.imdb.com/title/tt0082484,None,Canada,12500000,1981,7.4
Denzel Washington,117,21078145,Antwone Fisher,http://www.imdb.com/title/tt0168786,English,USA,12500000,2002,7.3
Michael Hoffman,109,14060950,The Emperor's Club,http://www.imdb.com/title/tt0283530,English,USA,12500000,2002,6.9
Tony Scott,121,12281500,True Romance,http://www.imdb.com/title/tt0108399,English,USA,13000000,1993,8
Benedek Fliegauf,111,,Womb,http://www.imdb.com/title/tt1216520,English,Germany,3660000,2010,6.4
James Foley,100,10725228,Glengarry Glen Ross,http://www.imdb.com/title/tt0104348,English,USA,12500000,1992,7.8
Michael Winterbottom,109,214966,The Killer Inside Me,http://www.imdb.com/title/tt0954947,English,USA,13000000,2010,6.1
Paul Schrader,93,,Cat People,http://www.imdb.com/title/tt0083722,English,USA,18000000,1982,6.1
Stewart Hendler,101,11956207,Sorority Row,http://www.imdb.com/title/tt1232783,English,USA,16000000,2009,5.1
John Cromwell,101,,The Prisoner of Zenda,http://www.imdb.com/title/tt0029442,English,USA,,1937,7.8
Craig Gillespie,106,5949693,Lars and the Real Girl,http://www.imdb.com/title/tt0805564,English,USA,12000000,2007,7.4
Mark Herman,94,9030581,The Boy in the Striped Pajamas,http://www.imdb.com/title/tt0914798,English,UK,12500000,2008,7.8
Lars von Trier,140,4157491,Dancer in the Dark,http://www.imdb.com/title/tt0168629,English,Denmark,12800000,2000,8
Gillian Armstrong,132,1508689,Oscar and Lucinda,http://www.imdb.com/title/tt0119843,English,USA,16000000,1997,6.7
Abel Ferrara,99,1227324,The Funeral,http://www.imdb.com/title/tt0116378,English,USA,12500000,1996,6.6
Brian Koppelman,90,4360548,Solitary Man,http://www.imdb.com/title/tt1294213,English,USA,15000000,2009,6.4
Ethan Maniquis,105,26589953,Machete,http://www.imdb.com/title/tt0985694,English,USA,10500000,2010,6.7
George Hickenlooper,108,1039869,Casino Jack,http://www.imdb.com/title/tt1194417,English,Canada,15000000,2010,6.2
Don Bluth,69,48092846,The Land Before Time,http://www.imdb.com/title/tt0095489,English,USA,12500000,1988,7.3
Je-kyu Kang,148,1110186,Tae Guk Gi: The Brotherhood of War,http://www.imdb.com/title/tt0386064,Korean,South Korea,12800000,2004,8.1
William Dear,118,1089445,The Perfect Game,http://www.imdb.com/title/tt0473102,English,Canada,12500000,2009,7
William Friedkin,132,204565000,The Exorcist,http://www.imdb.com/title/tt0070047,English,USA,8000000,1973,8
Steven Spielberg,130,260000000,Jaws,http://www.imdb.com/title/tt0073195,English,USA,8000000,1975,8
Paul Weitz,95,101736215,American Pie,http://www.imdb.com/title/tt0163651,English,USA,11000000,1999,7
StÌ©phane Aubier,80,71442,Ernest & Celestine,http://www.imdb.com/title/tt1816518,French,France,9600000,2012,7.9
Michael Ritchie,94,79817937,The Golden Child,http://www.imdb.com/title/tt0091129,English,USA,25000000,1986,5.9
Tim Story,122,91547205,Think Like a Man,http://www.imdb.com/title/tt1621045,English,USA,12000000,2012,6.6
Tim Story,102,75074950,Barbershop,http://www.imdb.com/title/tt0303714,English,USA,12000000,2002,6.3
Nicholas Meyer,116,78900000,Star Trek II: The Wrath of Khan,http://www.imdb.com/title/tt0084726,English,USA,11000000,1982,7.7
Tom Shadyac,78,72217000,Ace Ventura: Pet Detective,http://www.imdb.com/title/tt0109040,English,USA,12000000,1994,6.9
John Badham,114,79568000,WarGames,http://www.imdb.com/title/tt0086567,English,USA,12000000,1983,7.1
Peter Weir,112,65500000,Witness,http://www.imdb.com/title/tt0090329,English,USA,12000000,1985,7.4
Mike McCoy,110,70011073,Act of Valor,http://www.imdb.com/title/tt1591479,English,USA,12000000,2012,6.5
Anne Fletcher,104,65269010,Step Up,http://www.imdb.com/title/tt0462590,English,USA,12000000,2006,6.5
Mike Judge,81,63071133,Beavis and Butt-Head Do America,http://www.imdb.com/title/tt0115641,English,USA,12000000,1996,6.8
Quentin Tarantino,154,39647595,Jackie Brown,http://www.imdb.com/title/tt0119396,English,USA,12000000,1997,7.5
Jon Hurwitz,102,38087366,Harold & Kumar Escape from Guantanamo Bay,http://www.imdb.com/title/tt0481536,English,USA,12000000,2008,6.6
Josh Trank,89,64572496,Chronicle,http://www.imdb.com/title/tt1706593,English,USA,12000000,2012,7.1
Barbra Streisand,132,30400000,Yentl,http://www.imdb.com/title/tt0086619,English,UK,12000000,1983,6.6
Terry Gilliam,103,42365600,Time Bandits,http://www.imdb.com/title/tt0081633,English,UK,5000000,1981,7
Tamra Davis,93,37188667,Crossroads,http://www.imdb.com/title/tt0275022,English,USA,12000000,2002,3.3
Nima Nourizadeh,93,54724272,Project X,http://www.imdb.com/title/tt1636826,English,USA,12000000,2012,6.7
Franklin J. Schaffner,172,,Patton,http://www.imdb.com/title/tt0066206,English,USA,12000000,1970,8
Mark Romanek,96,31597131,One Hour Photo,http://www.imdb.com/title/tt0265459,English,USA,12000000,2002,6.8
John Erick Dowdle,89,31691811,Quarantine,http://www.imdb.com/title/tt1082868,English,USA,12000000,2008,6
David Moreau,92,31397498,The Eye,http://www.imdb.com/title/tt0406759,English,USA,12000000,2008,5.4
Christopher Erskin,97,31179516,Johnson Family Vacation,http://www.imdb.com/title/tt0359517,English,USA,12000000,2004,4.3
Jesse Dylan,93,31155435,How High,http://www.imdb.com/title/tt0278488,English,USA,12000000,2001,6.2
Brian Henson,89,27281507,The Muppet Christmas Carol,http://www.imdb.com/title/tt0104940,English,USA,12000000,1992,7.7
Martin Campbell,144,167007184,Casino Royale,http://www.imdb.com/title/tt0381061,English,UK,150000000,2006,8
Julie Taymor,123,25776062,Frida,http://www.imdb.com/title/tt0120679,English,USA,12000000,2002,7.4
Dan Cutforth,93,25240988,Katy Perry: Part of Me,http://www.imdb.com/title/tt2215719,English,USA,12000000,2012,5.9
Josh Boone,133,124868837,The Fault in Our Stars,http://www.imdb.com/title/tt2582846,English,USA,12000000,2014,7.8
John Dahl,121,22905674,Rounders,http://www.imdb.com/title/tt0128442,English,USA,12000000,1998,7.4
Chris Rock,102,25277561,Top Five,http://www.imdb.com/title/tt2784678,English,USA,12000000,2014,6.5
John Frankenheimer,102,,Prophecy,http://www.imdb.com/title/tt0079758,English,USA,12000000,1979,5.4
David Koepp,99,21133087,Stir of Echoes,http://www.imdb.com/title/tt0164181,English,USA,12000000,1999,7
,55,,Spartacus: War of the Damned            ,http://www.imdb.com/title/tt1442449,English,USA,,,8.6
Stephen Frears,98,37707719,Philomena,http://www.imdb.com/title/tt2431286,English,UK,12000000,2013,7.6
Mike Binder,118,18761993,The Upside of Anger,http://www.imdb.com/title/tt0365885,English,USA,9000000,2005,6.9
Franklin J. Schaffner,125,,The Boys from Brazil,http://www.imdb.com/title/tt0077269,English,UK,12000000,1978,7
Elizabeth Allen Rosenbaum,104,18595716,Aquamarine,http://www.imdb.com/title/tt0429591,English,USA,12000000,2006,5.3
Jake Schreier,109,31990064,Paper Towns,http://www.imdb.com/title/tt3622592,English,USA,12000000,2015,6.4
Cheryl Dunye,86,17321573,My Baby's Daddy,http://www.imdb.com/title/tt0332712,English,USA,,2004,4.5
Alexander Payne,115,17613460,Nebraska,http://www.imdb.com/title/tt1821549,English,USA,12000000,2013,7.8
Ernest R. Dickerson,92,21088568,Tales from the Crypt: Demon Knight,http://www.imdb.com/title/tt0114608,English,USA,13000000,1995,6.7
Tim Hill,91,17292381,Max Keeble's Big Move,http://www.imdb.com/title/tt0273799,English,USA,12000000,2001,5.3
Jason Reitman,94,16300302,Young Adult,http://www.imdb.com/title/tt1625346,English,USA,12000000,2011,6.3
Mark Neveldine,93,27829874,Crank,http://www.imdb.com/title/tt0479884,English,USA,12000000,2006,7
Lionel C. Martin,93,13960203,How to Be a Player,http://www.imdb.com/title/tt0119326,English,USA,,1997,5.3
Richard LaGravenese,100,12902790,Living Out Loud,http://www.imdb.com/title/tt0120722,English,USA,12000000,1998,6.6
Sanaa Hamri,100,21520719,Just Wright,http://www.imdb.com/title/tt1407061,English,USA,,2010,5.8
Jonathan Demme,113,12796277,Rachel Getting Married,http://www.imdb.com/title/tt1084950,English,USA,,2008,6.7
Bob Rafelson,122,,The Postman Always Rings Twice,http://www.imdb.com/title/tt0082934,English,USA,12000000,1981,6.6
Peter Webber,100,11634362,Girl with a Pearl Earring,http://www.imdb.com/title/tt0335119,English,UK,,2003,7
Wolfgang Petersen,293,11433134,Das Boot,http://www.imdb.com/title/tt0082096,German,West Germany,14000000,1981,8.4
John Lee Hancock,137,22406362,The Alamo,http://www.imdb.com/title/tt0318974,English,USA,107000000,2004,6
Wallace Wolodarsky,93,10198766,Sorority Boys,http://www.imdb.com/title/tt0279781,English,USA,12000000,2002,5.4
Richard Curtis,123,15294553,About Time,http://www.imdb.com/title/tt2194499,English,UK,12000000,2013,7.8
Yimou Zhang,119,11041228,House of Flying Daggers,http://www.imdb.com/title/tt0385004,Mandarin,China,100000000,2004,7.6
Nicholas Jarecki,107,7918283,Arbitrage,http://www.imdb.com/title/tt1764183,English,USA,12000000,2012,6.6
Dean Israelite,106,22331028,Project Almanac,http://www.imdb.com/title/tt2436386,English,USA,12000000,2015,6.4
Darnell Martin,109,8134217,Cadillac Records,http://www.imdb.com/title/tt1042877,English,USA,12000000,2008,7
Scott Alexander,81,6982680,Screwed,http://www.imdb.com/title/tt0156323,English,USA,10000000,2000,5.7
Stuart Gordon,95,6739141,Fortress,http://www.imdb.com/title/tt0106950,English,Australia,8000000,1992,5.9
Christopher Guest,86,5542025,For Your Consideration,http://www.imdb.com/title/tt0470765,English,USA,12000000,2006,6.3
Woody Allen,113,5032496,Celebrity,http://www.imdb.com/title/tt0120533,English,USA,12000000,1998,6.3
Ryan Murphy,122,6754898,Running with Scissors,http://www.imdb.com/title/tt0439289,English,USA,12000000,2006,6.2
Robert Iscove,90,4922166,From Justin to Kelly,http://www.imdb.com/title/tt0339034,English,USA,12000000,2003,2.1
Spike Lee,108,4903000,Girl 6,http://www.imdb.com/title/tt0116414,English,USA,12000000,1996,5
Jane Campion,113,4717455,In the Cut,http://www.imdb.com/title/tt0199626,English,Australia,12000000,2003,5.3
James Gray,110,3148482,Two Lovers,http://www.imdb.com/title/tt1103275,English,USA,12000000,2008,7.1
Fred Schepisi,109,2326407,Last Orders,http://www.imdb.com/title/tt0253200,English,UK,12000000,2001,7
Joon-ho Bong,110,2201412,The Host,http://www.imdb.com/title/tt0468492,Korean,South Korea,12215500000,2006,7
Roger Spottiswoode,100,,The Pursuit of D.B. Cooper,http://www.imdb.com/title/tt0082958,English,USA,12000000,1981,5.7
Antonia Bird,101,2060953,Ravenous,http://www.imdb.com/title/tt0129332,English,Czech Republic,12000000,1999,7.1
Jon Poll,97,3950294,Charlie Bartlett,http://www.imdb.com/title/tt0423977,English,USA,12000000,2007,7
Paolo Sorrentino,172,2835886,The Great Beauty,http://www.imdb.com/title/tt2358891,Italian,Italy,9200000,2013,7.7
Peter Care,104,1779284,The Dangerous Lives of Altar Boys,http://www.imdb.com/title/tt0238924,English,USA,12000000,2002,7.1
Chan-wook Park,99,1702277,Stoker,http://www.imdb.com/title/tt1682180,English,UK,12000000,2013,6.8
Kar-Wai Wong,129,261481,2046,http://www.imdb.com/title/tt0212712,Cantonese,Hong Kong,12000000,2004,7.5
Ira Sachs,91,1506998,Married Life,http://www.imdb.com/title/tt0804505,English,USA,12000000,2007,6.3
Carroll Ballard,100,860002,Duma,http://www.imdb.com/title/tt0361715,English,USA,12000000,2005,7.3
Neil Jordan,111,548934,Ondine,http://www.imdb.com/title/tt1235796,English,Ireland,12000000,2009,6.8
Takeshi Kitano,114,447750,Brother,http://www.imdb.com/title/tt0222851,English,USA,10000000,2000,7.2
Anthony Russo,86,333976,Welcome to Collinwood,http://www.imdb.com/title/tt0271259,English,USA,12000000,2002,6.4
Sidney Lumet,107,141853,Critical Care,http://www.imdb.com/title/tt0118901,English,Australia,12000000,1997,6
Vadim Perelman,90,303439,The Life Before Her Eyes,http://www.imdb.com/title/tt0815178,English,USA,8000000,2007,6.4
Lawrence Kasdan,103,793352,Darling Companion,http://www.imdb.com/title/tt1730687,English,USA,,2012,5.1
Marco Kreuzpaintner,120,214202,Trade,http://www.imdb.com/title/tt0399095,English,Germany,12000000,2007,7.5
Lajos Koltai,134,195888,Fateless,http://www.imdb.com/title/tt0367082,Hungarian,Hungary,2500000000,2005,7.1
Alan Rudolph,110,175370,Breakfast of Champions,http://www.imdb.com/title/tt0120618,English,USA,12000000,1999,4.6
Yimou Zhang,95,190666,"A Woman, a Gun and a Noodle Shop",http://www.imdb.com/title/tt1428556,Mandarin,China,,2009,5.7
Vincenzo Natali,95,,Cypher,http://www.imdb.com/title/tt0284978,English,USA,7500000,2002,6.8
Chuan Lu,132,119922,City of Life and Death,http://www.imdb.com/title/tt1124052,Mandarin,China,12000000,2009,7.7
Tim Johnson,94,177343675,Home,http://www.imdb.com/title/tt2224026,English,USA,135000000,2015,6.7
Lijun Sun,89,,Legend of Kung Fu Rabbit,http://www.imdb.com/title/tt1876517,Mandarin,China,,2011,3.2
Takashi Yamazaki,138,,Space Battleship Yamato,http://www.imdb.com/title/tt1477109,Japanese,Japan,12000000,2010,6.1
Renny Harlin,113,17149,5 Days of War,http://www.imdb.com/title/tt1486193,English,Georgia,20000000,2011,5.6
Christopher Smith,99,,Triangle,http://www.imdb.com/title/tt1187064,English,UK,12000000,2009,6.9
Timothy Hines,111,14616,10 Days in a Madhouse,http://www.imdb.com/title/tt3453052,English,USA,12000000,2015,7.5
Randall Wallace,99,91443253,Heaven Is for Real,http://www.imdb.com/title/tt1929263,English,USA,12000000,2014,5.8
Guy Ritchie,104,30093107,Snatch,http://www.imdb.com/title/tt0208092,English,UK,6000000,2000,8.3
David Winters,89,,Dancin' It's On,http://www.imdb.com/title/tt2598580,English,USA,12000000,2015,2.8
Mary Lambert,103,57469179,Pet Sematary,http://www.imdb.com/title/tt0098084,English,USA,11500000,1989,6.6
Akira Kurosawa,134,48856,Madadayo,http://www.imdb.com/title/tt0107474,Japanese,Japan,11900000,1993,7.5
Jamie Thraves,100,,The Cry of the Owl,http://www.imdb.com/title/tt1034302,English,UK,11500000,2009,6
Mabel Cheung,130,,A Tale of Three Cities,http://www.imdb.com/title/tt3682770,Chinese,China,12000000,2015,6.2
Joe Dante,106,148170000,Gremlins,http://www.imdb.com/title/tt0087363,English,USA,11000000,1984,7.2
George Lucas,125,460935665,Star Wars: Episode IV - A New Hope,http://www.imdb.com/title/tt0076759,English,USA,11000000,1977,8.7
Dan Mazer,109,35537564,Dirty Grandpa,http://www.imdb.com/title/tt1860213,English,USA,11500000,2016,6
David Lean,200,111722000,Doctor Zhivago,http://www.imdb.com/title/tt0059113,English,USA,11000000,1965,8
Stephen Daldry,114,10230,Trash,http://www.imdb.com/title/tt1921149,Portuguese,UK,,2014,7.2
Kenny Ortega,112,90556401,High School Musical 3: Senior Year,http://www.imdb.com/title/tt0962726,English,USA,11000000,2008,4.5
David O. Russell,116,93571803,The Fighter,http://www.imdb.com/title/tt0964517,English,USA,25000000,2010,7.9
Jeff Tremaine,92,72755517,Jackass Number Two,http://www.imdb.com/title/tt0493430,English,USA,,2006,7.1
Jonathan Lynn,120,52929168,My Cousin Vinny,http://www.imdb.com/title/tt0104952,English,USA,11000000,1992,7.5
R.J. Cutler,107,50461335,If I Stay,http://www.imdb.com/title/tt1355630,English,USA,11000000,2014,6.8
Brian Trenchard-Smith,92,,Drive Hard,http://www.imdb.com/title/tt2968804,English,Canada,12000000,2014,4.3
David S. Ward,107,49797148,Major League,http://www.imdb.com/title/tt0097815,English,USA,11000000,1989,7.2
Oliver Parker,100,,St. Trinian's,http://www.imdb.com/title/tt0964587,English,UK,13500000,2007,5.8
Joel Schumacher,81,46563158,Phone Booth,http://www.imdb.com/title/tt0183649,English,USA,13000000,2002,7.1
Adam Shankman,101,41227069,A Walk to Remember,http://www.imdb.com/title/tt0281358,English,USA,11000000,2002,7.4
Tim Robbins,122,39025000,Dead Man Walking,http://www.imdb.com/title/tt0112818,English,UK,11000000,1995,7.6
Roger Kumble,97,38201895,Cruel Intentions,http://www.imdb.com/title/tt0139134,English,USA,10500000,1999,6.9
Kevin Greutert,92,27669413,Saw VI,http://www.imdb.com/title/tt1233227,English,Canada,11000000,2009,6
Mel Brooks,92,,History of the World: Part I,http://www.imdb.com/title/tt0082517,English,USA,11000000,1981,6.9
Gina Prince-Bythewood,110,37766350,The Secret Life of Bees,http://www.imdb.com/title/tt0416212,English,USA,11000000,2008,7.3
Rob Pritts,86,23978402,Corky Romano,http://www.imdb.com/title/tt0250310,English,USA,11000000,2001,4.6
Brian De Palma,91,21370057,Raising Cain,http://www.imdb.com/title/tt0105217,English,USA,12000000,1992,6
Norman Jewison,145,,F.I.S.T.,http://www.imdb.com/title/tt0077531,English,USA,11000000,1978,6.4
Tobe Hooper,100,4884663,Invaders from Mars,http://www.imdb.com/title/tt0091276,English,USA,12000000,1986,5.5
John Crowley,111,38317535,Brooklyn,http://www.imdb.com/title/tt2381111,English,UK,11000000,2015,7.5
Stanley Kubrick,184,,Barry Lyndon,http://www.imdb.com/title/tt0072684,English,UK,11000000,1975,8.1
Brendan Malloy,89,13903262,Out Cold,http://www.imdb.com/title/tt0253798,English,USA,11000000,2001,6.3
Reginald Hudlin,84,13592872,The Ladies Man,http://www.imdb.com/title/tt0213790,English,USA,11000000,2000,5.1
Dustin Hoffman,98,18381787,Quartet,http://www.imdb.com/title/tt1441951,English,UK,11000000,2012,6.8
Gregory Poirier,95,13558739,Tomcats,http://www.imdb.com/title/tt0246989,English,USA,11000000,2001,5.3
Bill Paxton,100,13103828,Frailty,http://www.imdb.com/title/tt0264616,English,USA,11000000,2001,7.3
Simon Curtis,109,33305037,Woman in Gold,http://www.imdb.com/title/tt2404425,English,UK,11000000,2015,7.3
Bill Condon,118,10214647,Kinsey,http://www.imdb.com/title/tt0362269,English,USA,11000000,2004,7.1
Sam Raimi,88,11501093,Army of Darkness,http://www.imdb.com/title/tt0106308,English,USA,13000000,1992,7.6
Dewey Nicks,86,4814244,Slackers,http://www.imdb.com/title/tt0240900,English,Canada,11000000,2002,5.3
Lasse HallstrÌ¦m,118,9170214,What's Eating Gilbert Grape,http://www.imdb.com/title/tt0108550,English,USA,11000000,1993,7.8
Philip Saville,125,4068087,The Visual Bible: The Gospel of John,http://www.imdb.com/title/tt0377992,English,Canada,17000000,2003,7.7
Mike Leigh,125,3753806,Vera Drake,http://www.imdb.com/title/tt0383694,English,UK,11000000,2004,7.7
Daisy von Scherler Mayer,94,3034181,The Guru,http://www.imdb.com/title/tt0280720,English,UK,11000000,2002,5.4
Mira Nair,113,2832826,The Perez Family,http://www.imdb.com/title/tt0114113,English,USA,11000000,1995,6.2
Ethan Coen,104,13214255,Inside Llewyn Davis,http://www.imdb.com/title/tt2042568,English,USA,11000000,2013,7.4
Tim Blake Nelson,95,16017403,O,http://www.imdb.com/title/tt0184791,English,USA,5000000,2001,6.2
William A. Graham,102,2807854,Return to the Blue Lagoon,http://www.imdb.com/title/tt0102782,English,USA,11000000,1991,5.1
Martin Ritt,124,,The Molly Maguires,http://www.imdb.com/title/tt0066090,English,USA,11000000,1970,6.9
John Turturro,105,540085,Romance & Cigarettes,http://www.imdb.com/title/tt0368222,English,USA,,2005,6.3
Agnieszka Holland,104,352786,Copying Beethoven,http://www.imdb.com/title/tt0424908,English,USA,11000000,2006,6.8
Tobe Hooper,120,76600000,Poltergeist,http://www.imdb.com/title/tt0084516,English,USA,10700000,1982,7.4
Rowan Joffe,111,,Brighton Rock,http://www.imdb.com/title/tt1233192,English,UK,12000000,2010,5.7
David Hackl,95,56729973,Saw V,http://www.imdb.com/title/tt1132626,English,USA,10800000,2008,5.8
Giuliano Montaldo,96,,Machine Gun McCain,http://www.imdb.com/title/tt0065895,English,Italy,,1969,6.2
Lisa Azuelos,97,,LOL,http://www.imdb.com/title/tt1592873,English,USA,11000000,2012,4.3
Ray Lawrence,118,399879,Jindabyne,http://www.imdb.com/title/tt0382765,English,Australia,15000000,2006,6.4
Karan Johar,193,3275443,Kabhi Alvida Naa Kehna,http://www.imdb.com/title/tt0449999,Hindi,India,700000000,2006,6
Oliver Parker,97,18535191,An Ideal Husband,http://www.imdb.com/title/tt0122541,English,UK,14000000,1999,6.9
Ruairi Robinson,98,23838,The Last Days on Mars,http://www.imdb.com/title/tt1709143,English,UK,7000000,2013,5.5
Jaume BalaguerÌ_,103,22160085,Darkness,http://www.imdb.com/title/tt0273517,English,USA,10600000,2002,5.4
Stanley Kubrick,161,56715371,2001: A Space Odyssey,http://www.imdb.com/title/tt0062622,English,UK,12000000,1968,8.3
Steven Spielberg,120,434949459,E.T. the Extra-Terrestrial,http://www.imdb.com/title/tt0083866,English,USA,10500000,1982,7.9
Jon Kasdan,97,11043445,In the Land of Women,http://www.imdb.com/title/tt0419843,English,USA,10000000,2007,6.5
LÌ©a Pool,97,,The Blue Butterfly,http://www.imdb.com/title/tt0313300,English,Canada,12500000,2004,6.3
Floyd Mutrux,99,125169,There Goes My Baby,http://www.imdb.com/title/tt0108320,English,USA,10500000,1994,6.4
,24,,Lovesick            ,http://www.imdb.com/title/tt4051832,English,UK,,,7.9
Sajid Khan,144,1165104,Housefull,http://www.imdb.com/title/tt1573072,Hindi,India,,2010,5.3
Christopher Cain,111,1066555,September Dawn,http://www.imdb.com/title/tt0473700,,USA,11000000,2007,5.8
Dean Wright,145,5669081,For Greater Glory: The True Story of Cristiada,http://www.imdb.com/title/tt1566501,Spanish,Mexico,10818775,2012,6.6
Eric Lartigau,106,,La Famille BÌ©lier,http://www.imdb.com/title/tt3547740,French,France,11000000,2014,7.4
Gus Van Sant,126,138339411,Good Will Hunting,http://www.imdb.com/title/tt0119217,English,USA,10000000,1997,8.3
Shintaro Shimosawa,106,,Misconduct,http://www.imdb.com/title/tt3658772,English,USA,11000000,2016,5.3
Darren Lynn Bousman,121,80150343,Saw III,http://www.imdb.com/title/tt0489270,English,USA,10000000,2006,6.2
Ivan Reitman,117,85300000,Stripes,http://www.imdb.com/title/tt0083131,English,USA,10000000,1981,6.9
Peyton Reed,98,68353550,Bring It On,http://www.imdb.com/title/tt0204946,English,USA,10000000,2000,5.9
James DeMonaco,109,78845130,The Purge: Election Year,http://www.imdb.com/title/tt4094724,English,France,10000000,2016,6.1
Robert Iscove,95,63319509,She's All That,http://www.imdb.com/title/tt0160862,English,USA,10000000,1999,5.8
Lee Daniels,109,47536959,Precious,http://www.imdb.com/title/tt0929632,English,USA,10000000,2009,7.3
Darren Lynn Bousman,96,63270259,Saw IV,http://www.imdb.com/title/tt0890870,English,USA,10000000,2007,5.9
Geoffrey Sax,101,55865715,White Noise,http://www.imdb.com/title/tt0375210,English,UK,10000000,2005,5.5
Tyler Perry,107,63231524,Madea's Family Reunion,http://www.imdb.com/title/tt0455612,English,USA,6000000,2006,5
Martin Scorsese,119,52293982,The Color of Money,http://www.imdb.com/title/tt0090863,English,USA,13800000,1986,7
Ken Annakin,178,,The Longest Day,http://www.imdb.com/title/tt0056197,English,USA,10000000,1962,7.8
Stephen Herek,100,50752337,The Mighty Ducks,http://www.imdb.com/title/tt0104868,English,USA,10000000,1992,6.4
Takashi Shimizu,98,110175871,The Grudge,http://www.imdb.com/title/tt0391198,English,USA,10000000,2004,5.9
Dennis Dugan,92,38624000,Happy Gilmore,http://www.imdb.com/title/tt0116483,English,USA,12000000,1996,7
Victor Salva,90,37470017,Jeepers Creepers,http://www.imdb.com/title/tt0263488,English,Germany,10000000,2001,6.1
Stephen Herek,90,40485039,Bill & Ted's Excellent Adventure,http://www.imdb.com/title/tt0096928,English,USA,10000000,1989,6.9
Carol Reed,153,16800000,Oliver!,http://www.imdb.com/title/tt0063385,English,UK,10000000,1968,7.5
John Madden,124,46377022,The Best Exotic Marigold Hotel,http://www.imdb.com/title/tt1412386,English,UK,10000000,2011,7.3
Chuck Sheetz,82,36696761,Recess: School's Out,http://www.imdb.com/title/tt0265632,English,USA,23000000,2001,6.5
George Miller,107,36200000,Mad Max Beyond Thunderdome,http://www.imdb.com/title/tt0089530,English,Australia,12305523,1985,6.2
Mark L. Lester,75,,Commando,http://www.imdb.com/title/tt0088944,English,USA,10000000,1985,6.7
William Brent Bell,97,35794166,The Boy,http://www.imdb.com/title/tt3882082,English,USA,10000000,2016,6
John Erick Dowdle,80,33583175,Devil,http://www.imdb.com/title/tt1314655,English,USA,10000000,2010,6.3
Marcus Raboy,85,32983713,Friday After Next,http://www.imdb.com/title/tt0293815,English,USA,20000000,2002,5.8
Leigh Whannell,97,52200504,Insidious: Chapter 3,http://www.imdb.com/title/tt3195644,English,Canada,10000000,2015,6.1
Michael Schultz,109,33000000,The Last Dragon,http://www.imdb.com/title/tt0089461,English,USA,10000000,1985,6.9
Guy Ritchie,104,30093107,Snatch,http://www.imdb.com/title/tt0208092,English,UK,6000000,2000,8.3
Brett Leonard,140,32101000,The Lawnmower Man,http://www.imdb.com/title/tt0104692,English,UK,10000000,1992,5.4
